2026-04-29 01:42:15.008 [main] [] INFO  com.phonestore.PhoneStoreApplication - Starting PhoneStoreApplication using Java 21.0.8 with PID 17840 (/Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/target/classes started by tstran95 in /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend)
2026-04-29 02:10:45.465 [http-nio-8080-exec-8] [75EA9FF31210] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/subscribe - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:45.487 [http-nio-8080-exec-8] [75EA9FF31210] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"UNAUTHORIZED","message":"Bạn cần đăng nhập để thực hiện thao tác này","details":null},"timestamp"
2026-04-29 02:10:45.495 [http-nio-8080-exec-7] [C0F87F750043] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:45.49083"}
2026-04-29 02:10:45.495 [http-nio-8080-exec-7] [C0F87F750043] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 38ms
2026-04-29 02:10:45.496 [http-nio-8080-exec-9] [754742418883] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:45.496 [http-nio-8080-exec-6] [D6ACF43795B5] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:45.495317"}
2026-04-29 02:10:45.497 [http-nio-8080-exec-10] [05C8D454E157] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:45.516 [http-nio-8080-exec-9] [754742418883] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:45.513603"}
2026-04-29 02:10:45.516 [http-nio-8080-exec-9] [754742418883] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 21ms
2026-04-29 02:10:45.522 [http-nio-8080-exec-10] [05C8D454E157] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:45.520418"}
2026-04-29 02:10:47.011 [http-nio-8080-exec-3] [C9907B184151] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/subscribe - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:47.011 [http-nio-8080-exec-1] [CBD6A8A7F84A] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:47.011 [http-nio-8080-exec-2] [FADB9E8931AE] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:47.015 [http-nio-8080-exec-3] [C9907B184151] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"UNAUTHORIZED","message":"Bạn cần đăng nhập để thực hiện thao tác này","details":null},"timestamp"
2026-04-29 02:10:47.031 [http-nio-8080-exec-1] [CBD6A8A7F84A] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:47.028581"}
2026-04-29 02:10:47.031 [http-nio-8080-exec-1] [CBD6A8A7F84A] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 20ms
2026-04-29 02:10:47.032 [http-nio-8080-exec-5] [311A1B98FC50] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:47.033 [http-nio-8080-exec-2] [FADB9E8931AE] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:47.030924"}
2026-04-29 02:10:47.035 [http-nio-8080-exec-4] [45D5617FE147] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:47.047 [http-nio-8080-exec-5] [311A1B98FC50] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:47.045872"}
2026-04-29 02:10:47.047 [http-nio-8080-exec-5] [311A1B98FC50] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 15ms
2026-04-29 02:10:47.047 [http-nio-8080-exec-4] [45D5617FE147] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:47.046992"}
2026-04-29 02:10:55.602 [http-nio-8080-exec-8] [F77760F3F125] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/products/undefined - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:55.648 [http-nio-8080-exec-8] [F77760F3F125] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Không tìm thấy sản phẩm","details":null},"timestamp":"2026-04-29T02:10:55.646288"}
2026-04-29 02:10:55.648 [http-nio-8080-exec-7] [949ED30BAFC0] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/products/undefined - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:55.665 [http-nio-8080-exec-7] [949ED30BAFC0] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Không tìm thấy sản phẩm","details":null},"timestamp":"2026-04-29T02:10:55.66435"}
